"","target","cat","subcat","offset","terminal_rho","rho_sd","pval","group","rho_zero"
"969","hatch_WAK_-4","hatch","WAK","-4",-0.0472884847238296,0.129506842051524,0.56,"K",-0.176795326775354
"970","hatch_sum_-4","hatch","sum","-4",0.280989078879496,0.110701795577963,0.14,"K",0.170287283301533
"971","hatch_all_-4","hatch","all","-4",0.350746255355681,0.112344810987161,0.16,"K",0.23840144436852
"972","hatch_spring_-3","hatch","spring","-3",0.417403491615422,0.105193560561899,0.38,"K",0.312209931053522
"973","hatch_summer_-3","hatch","summer","-3",0.605846584630295,0.0683110523106291,0.47,"K",0.537535532319666
"974","hatch_total_-3","hatch","total","-3",0.456252931032616,0.10245640875102,0.39,"K",0.353796522281596
"975","hatch_SNAK_-3","hatch","SNAK","-3",0.56204066974003,0.0784713323356439,0.38,"K",0.483569337404386
"976","hatch_COL_-3","hatch","COL","-3",0.123637964457453,0.115969331066951,0.21,"K",0.00766863339050253
"977","hatch_CAOR_-3","hatch","CAOR","-3",0.305921793706717,0.106940355215642,0.3,"K",0.198981438491074
"978","hatch_WA_-3","hatch","WA","-3",-0.0300756575017051,0.11823697142523,0.6,"K",-0.148312628926935
"979","hatch_SAL_-3","hatch","SAL","-3",0.230464114160156,0.0839314195033109,0.12,"K",0.146532694656845
"980","hatch_BC_-3","hatch","BC","-3",0.348707342443949,0.0870951384302428,0.29,"K",0.261612204013707
"981","hatch_SEAK_-3","hatch","SEAK","-3",0.802697477978456,0.0294715188044305,0.22,"K",0.773225959174026
"982","hatch_WAK_-3","hatch","WAK","-3",0.0931079386561736,0.119127388895525,0.5,"K",-0.0260194502393516
"983","hatch_sum_-3","hatch","sum","-3",0.149946714078256,0.104329699682423,0.2,"K",0.0456170143958334
"984","hatch_all_-3","hatch","all","-3",0.239522382770767,0.109917921043054,0.23,"K",0.129604461727713
"985","harv_PACtot_2","harv","PACtot","2",0.320339915583174,0.0942961708924764,0.55,"K",0.226043744690697
"986","harv_CRsport_2","harv","CRsport","2",0.327837698045445,0.105456908440001,0.5,"K",0.222380789605444
"987","harv_COL_2","harv","COL","2",0.367211921057799,0.0938916255281472,0.17,"K",0.273320295529652
"988","harv_ORWAsport_2","harv","ORWAsport","2",0.191469915390236,0.109510902499835,0.4,"K",0.0819590128904001
"989","harv_ORWA_2","harv","ORWA","2",0.0896029417615426,0.110967559033364,0.47,"K",-0.0213646172718214
"990","harv_SEAK_2","harv","SEAK","2",-0.242893144648604,0.127399220412232,0.72,"K",-0.370292365060836
"991","harv_NBC_2","harv","NBC","2",-0.309774504953264,0.104844034878059,0.91,"K",-0.414618539831324
"992","harv_WCVI_2","harv","WCVI","2",0.606429734543095,0.0736376577987946,0.3,"K",0.5327920767443
"993","harv_PACtot_1","harv","PACtot","1",0.402741525999361,0.114747908268469,0.4,"K",0.287993617730892
"994","harv_CRsport_1","harv","CRsport","1",0.406929987398202,0.0929237193869461,0.47,"K",0.314006268011256
"995","harv_COL_1","harv","COL","1",0.384466391151006,0.0895113857449749,0.21,"K",0.294955005406031
"996","harv_ORWAsport_1","harv","ORWAsport","1",0.494513791584454,0.142261982343575,0.072,"K",0.352251809240878
"997","harv_ORWA_1","harv","ORWA","1",0.387396417276964,0.14809212013662,0.1,"K",0.239304297140344
"998","harv_SEAK_1","harv","SEAK","1",0.0346254055436658,0.128066525643855,0.54,"K",-0.0934411201001894
"999","harv_NBC_1","harv","NBC","1",-0.0337103818979253,0.130629590380727,0.44,"K",-0.164339972278653
"1000","harv_WCVI_1","harv","WCVI","1",0.658900985170489,0.0767446711857699,0.22,"K",0.582156313984719
"1001","harv_PACtot_0","harv","PACtot","0",0.36380710913845,0.130513365209662,0.4,"K",0.233293743928788
"1002","harv_CRsport_0","harv","CRsport","0",0.473592137082159,0.0858372881004791,0.48,"K",0.387754848981679
"1003","harv_COL_0","harv","COL","0",0.281444194564513,0.0951421885466937,0.36,"K",0.186302006017819
"1004","harv_ORWAsport_0","harv","ORWAsport","0",0.345348478854033,0.112545057957691,0.18,"K",0.232803420896342
"1005","harv_ORWA_0","harv","ORWA","0",0.271826279431926,0.120462942951879,0.2,"K",0.151363336480046
"1006","harv_SEAK_0","harv","SEAK","0",0.185365860853719,0.129134918613086,0.46,"K",0.0562309422406325
"1007","harv_NBC_0","harv","NBC","0",-0.00966290958831634,0.107952472388508,0.45,"K",-0.117615381976824
"1008","harv_WCVI_0","harv","WCVI","0",0.601032551104882,0.0769558092195107,0.28,"K",0.524076741885371
"1009","pdo_year_-5","pdo","year","-5",0.220318995640369,0.0953742888202006,0.35,"L",0.124944706820169
"1010","pdo_win_-5","pdo","win","-5",0.0615011718018918,0.109100274235605,0.38,"L",-0.0475991024337131
"1011","pdo_spr_-5","pdo","spr","-5",0.0680266244464152,0.109759126626265,0.4,"L",-0.0417325021798494
"1012","pdo_sum_-5","pdo","sum","-5",0.123792694837371,0.112321907831511,0.45,"L",0.0114707870058605
"1013","pdo_fal_-5","pdo","fal","-5",0.287707108660658,0.0888415119396394,0.44,"L",0.198865596721019
"1014","npgo_year_-5","npgo","year","-5",-0.135958908191705,0.112178994810421,0.7,"L",-0.248137903002126
"1015","npgo_win_-5","npgo","win","-5",0.364111837373217,0.0800609849718549,0.26,"L",0.284050852401362
"1016","npgo_spr_-5","npgo","spr","-5",-0.225692754346901,0.117644590525309,0.82,"L",-0.34333734487221
"1017","npgo_sum_-5","npgo","sum","-5",-0.0999905629564752,0.112321806760828,0.64,"L",-0.212312369717303
"1018","npgo_fal_-5","npgo","fal","-5",0.163609737993497,0.0993325943075339,0.32,"L",0.064277143685963
"1019","oni_year_-5","oni","year","-5",-0.158825843092877,0.109316742806149,0.7,"L",-0.268142585899026
"1020","oni_win_-5","oni","win","-5",-0.159907981110399,0.101061601746837,0.62,"L",-0.260969582857235
"1021","oni_spr_-5","oni","spr","-5",-0.034581866844107,0.10464606182427,0.39,"L",-0.139227928668376
"1022","oni_sum_-5","oni","sum","-5",-0.247342162750817,0.105650422598879,0.85,"L",-0.352992585349696
"1023","oni_fal_-5","oni","fal","-5",-0.303321601487291,0.100084745080218,0.88,"L",-0.403406346567509
"1024","arc_win_-5","arc","win","-5",-0.076908724736664,0.113241188540859,0.65,"L",-0.190149913277523
"1025","arc_spr_-5","arc","spr","-5",0.0323568977884426,0.117706482503852,0.48,"L",-0.0853495847154094
"1026","arc_sum_-5","arc","sum","-5",-0.17775269873671,0.122768717132886,0.72,"L",-0.300521415869596
"1027","arc_fal_-5","arc","fal","-5",0.0376477632109879,0.0936528047461036,0.5,"L",-0.0560050415351156
"1028","noi_year_-5","noi","year","-5",-0.0932706562691133,0.0932940701212852,0.59,"L",-0.186564726390399
"1029","noi_win_-5","noi","win","-5",-0.26210525536601,0.106101153746913,0.86,"L",-0.368206409112923
"1030","noi_spr_-5","noi","spr","-5",0.113847595056499,0.123657035799612,0.45,"L",-0.00980944074311278
"1031","noi_sum_-5","noi","sum","-5",-0.119938472626138,0.127413272690721,0.57,"L",-0.247351745316859
"1032","noi_fal_-5","noi","fal","-5",0.0114927856805554,0.0956873953274516,0.38,"L",-0.0841946096468962
"1033","upw_year_-5","upw","year","-5",-0.117746757791999,0.116811083037228,0.62,"L",-0.234557840829227
"1034","upw_win_-5","upw","win","-5",-0.0970793376353336,0.0946759561051898,0.51,"L",-0.191755293740523
"1035","upw_spr_-5","upw","spr","-5",-0.103918183908162,0.115232285645219,0.53,"L",-0.219150469553382
"1036","upw_sum_-5","upw","sum","-5",0.187229134685681,0.0971450441272998,0.3,"L",0.0900840905583811
"1037","upw_fal_-5","upw","fal","-5",0.0398873389493976,0.114720282374895,0.43,"L",-0.0748329434254979
"1038","upw_STI_-5","upw","STI","-5",0.0502489422792154,0.123693744544347,0.47,"L",-0.0734448022651311
"1039","upw_FTI_-5","upw","FTI","-5",0.0980234912870156,0.111056670365316,0.32,"L",-0.0130331790783002
"1040","upw_LUSI_-5","upw","LUSI","-5",-0.0422492346031137,0.103779923752514,0.48,"L",-0.146029158355628
"1041","upw_TUMI_-5","upw","TUMI","-5",0.00531645784726358,0.0816536798422406,0.38,"L",-0.076337221994977
"1042","upw_TDMI_-5","upw","TDMI","-5",-0.14036230139996,0.178144914768574,0.6,"L",-0.318507216168533
"1043","pdo_year_-4","pdo","year","-4",0.208031715093359,0.0789538131047071,0.54,"L",0.129077901988652
"1044","pdo_win_-4","pdo","win","-4",0.0543114789267998,0.107322071041831,0.55,"L",-0.0530105921150313
"1045","pdo_spr_-4","pdo","spr","-4",-0.0155807125740969,0.114571678635002,0.59,"L",-0.130152391209099
"1046","pdo_sum_-4","pdo","sum","-4",0.149136859646941,0.0957483422710523,0.6,"L",0.0533885173758889
"1047","pdo_fal_-4","pdo","fal","-4",0.280084311455568,0.0900832620571183,0.43,"L",0.19000104939845
"1048","npgo_year_-4","npgo","year","-4",-0.00222815078739167,0.110628546705069,0.47,"L",-0.112856697492461
"1049","npgo_win_-4","npgo","win","-4",0.367506113797518,0.0754531153933912,0.22,"L",0.292052998404127
"1050","npgo_spr_-4","npgo","spr","-4",-0.117296235088204,0.108159298950153,0.66,"L",-0.225455534038357
"1051","npgo_sum_-4","npgo","sum","-4",-0.0220342154808674,0.107788467637986,0.48,"L",-0.129822683118854
"1052","npgo_fal_-4","npgo","fal","-4",0.201140165354689,0.0911768601283948,0.24,"L",0.109963305226294
"1053","oni_year_-4","oni","year","-4",-0.1558571782404,0.123437496776717,0.68,"L",-0.279294675017117
"1054","oni_win_-4","oni","win","-4",-0.228795283373364,0.104419838009865,0.73,"L",-0.333215121383229
"1055","oni_spr_-4","oni","spr","-4",-0.05416327896832,0.103996267752288,0.49,"L",-0.158159546720608
"1056","oni_sum_-4","oni","sum","-4",-0.126728480178024,0.106864674141486,0.61,"L",-0.23359315431951
"1057","oni_fal_-4","oni","fal","-4",-0.324418873714038,0.134349619325361,0.84,"L",-0.458768493039399
"1058","arc_win_-4","arc","win","-4",-0.0200080662554713,0.109402552993892,0.62,"L",-0.129410619249364
"1059","arc_spr_-4","arc","spr","-4",-0.0861110264779146,0.132356342890102,0.66,"L",-0.218467369368017
"1060","arc_sum_-4","arc","sum","-4",-0.126790320224365,0.112768917500317,0.69,"L",-0.239559237724682
"1061","arc_fal_-4","arc","fal","-4",-0.0561699491691618,0.114260677145813,0.69,"L",-0.170430626314975
"1062","noi_year_-4","noi","year","-4",0.112806550006975,0.104512052896346,0.41,"L",0.00829449711062911
"1063","noi_win_-4","noi","win","-4",-0.159172603912193,0.106666989370968,0.67,"L",-0.265839593283161
"1064","noi_spr_-4","noi","spr","-4",0.0541137263189494,0.111284496496,0.54,"L",-0.0571707701770504
"1065","noi_sum_-4","noi","sum","-4",-0.166567425098916,0.136925602433885,0.67,"L",-0.303493027532801
"1066","noi_fal_-4","noi","fal","-4",0.0745317656823235,0.111214796334551,0.41,"L",-0.0366830306522279
"1067","upw_year_-4","upw","year","-4",0.0239458673344745,0.128975093064307,0.37,"L",-0.105029225729833
"1068","upw_win_-4","upw","win","-4",-0.198130897308425,0.12579903488823,0.75,"L",-0.323929932196656
"1069","upw_spr_-4","upw","spr","-4",-0.0171864348035795,0.113982211920936,0.4,"L",-0.131168646724515
"1070","upw_sum_-4","upw","sum","-4",0.0764963774687832,0.101558939291818,0.26,"L",-0.0250625618230352
"1071","upw_fal_-4","upw","fal","-4",0.0731364547273915,0.118320752427398,0.35,"L",-0.0451842977000063
"1072","upw_STI_-4","upw","STI","-4",0.271258307721529,0.0947795402436728,0.096,"L",0.176478767477856
"1073","upw_FTI_-4","upw","FTI","-4",-0.0990384736071359,0.109793824849325,0.53,"L",-0.208832298456461
"1074","upw_LUSI_-4","upw","LUSI","-4",0.152132361011671,0.0960554975727137,0.21,"L",0.056076863438957
"1075","upw_TUMI_-4","upw","TUMI","-4",-0.0811764297445316,0.162505812800422,0.54,"L",-0.243682242544953
"1076","upw_TDMI_-4","upw","TDMI","-4",0.244034174355793,0.116034247002981,0.076,"L",0.127999927352812
"1077","pdo_year_-3","pdo","year","-3",0.209941488531671,0.115030673162392,0.53,"L",0.0949108153692794
"1078","pdo_win_-3","pdo","win","-3",0.245353959842243,0.101169313911628,0.45,"L",0.144184645930614
"1079","pdo_spr_-3","pdo","spr","-3",0.000525115567047962,0.119028635354055,0.62,"L",-0.118503519787007
"1080","pdo_sum_-3","pdo","sum","-3",0.246539202750669,0.0959167341605945,0.48,"L",0.150622468590075
"1081","pdo_fal_-3","pdo","fal","-3",0.141643950254006,0.12704228498801,0.56,"L",0.0146016652659956
"1082","npgo_year_-3","npgo","year","-3",0.0358253099079815,0.125164600630218,0.45,"L",-0.0893392907222367
"1083","npgo_win_-3","npgo","win","-3",0.289334894905752,0.0838470569492909,0.26,"L",0.205487837956462
"1084","npgo_spr_-3","npgo","spr","-3",-0.00965811583050573,0.110435588395148,0.46,"L",-0.120093704225654
"1085","npgo_sum_-3","npgo","sum","-3",-0.00162599261839824,0.109109262442143,0.52,"L",-0.110735255060541
"1086","npgo_fal_-3","npgo","fal","-3",0.232222894083035,0.102592783071778,0.38,"L",0.129630111011257
"1087","oni_year_-3","oni","year","-3",-0.149627880034445,0.117954375086541,0.66,"L",-0.267582255120986
"1088","oni_win_-3","oni","win","-3",-0.133056751360156,0.102945695896217,0.63,"L",-0.236002447256373
"1089","oni_spr_-3","oni","spr","-3",0.00546261691951364,0.136980007354382,0.48,"L",-0.131517390434869
"1090","oni_sum_-3","oni","sum","-3",-0.163833901864912,0.102547860000869,0.69,"L",-0.266381761865781
"1091","oni_fal_-3","oni","fal","-3",-0.294939681367743,0.102550118211619,0.86,"L",-0.397489799579362
"1092","arc_win_-3","arc","win","-3",-0.0466697200279389,0.121084552881592,0.62,"L",-0.167754272909531
"1093","arc_spr_-3","arc","spr","-3",-0.115184076357757,0.110375454240282,0.69,"L",-0.225559530598039
"1094","arc_sum_-3","arc","sum","-3",-0.0295263231933013,0.105438490537392,0.43,"L",-0.134964813730694
"1095","arc_fal_-3","arc","fal","-3",0.0813318667107261,0.117090437711008,0.46,"L",-0.0357585710002819
"1096","noi_year_-3","noi","year","-3",0.0494174293322041,0.131325786510335,0.59,"L",-0.0819083571781312
"1097","noi_win_-3","noi","win","-3",0.0550650033417025,0.0996104112205985,0.55,"L",-0.044545407878896
"1098","noi_spr_-3","noi","spr","-3",0.114981881368691,0.0994816852611572,0.54,"L",0.0155001961075341
"1099","noi_sum_-3","noi","sum","-3",-0.211859743699155,0.105642504415785,0.75,"L",-0.31750224811494
"1100","noi_fal_-3","noi","fal","-3",0.028909881680731,0.11624400043198,0.4,"L",-0.0873341187512491
"1101","upw_year_-3","upw","year","-3",0.0879888688998151,0.10481183061488,0.29,"L",-0.016822961715065
"1102","upw_win_-3","upw","win","-3",0.0689552999918238,0.115112933772291,0.32,"L",-0.0461576337804671
"1103","upw_spr_-3","upw","spr","-3",-0.139949553422187,0.127550064868258,0.66,"L",-0.267499618290445
"1104","upw_sum_-3","upw","sum","-3",0.0980266282092632,0.113799506837084,0.31,"L",-0.0157728786278209
"1105","upw_fal_-3","upw","fal","-3",0.278787350858755,0.0933184998417563,0.14,"L",0.185468851016998
"1106","upw_STI_-3","upw","STI","-3",0.0597095603584007,0.105041071108291,0.41,"L",-0.0453315107498901
"1107","upw_FTI_-3","upw","FTI","-3",0.0914334452485304,0.0980021787052948,0.15,"L",-0.00656873345676441
"1108","upw_LUSI_-3","upw","LUSI","-3",0.0787660157991587,0.127465224101956,0.31,"L",-0.0486992083027973
"1109","upw_TUMI_-3","upw","TUMI","-3",0.00797929993073713,0.126391781784328,0.46,"L",-0.118412481853591
"1110","upw_TDMI_-3","upw","TDMI","-3",0.504660288160914,0.0696397473440706,0.009,"L",0.435020540816844
"1111","orca_NRKW_-2","orca","NRKW","-2",0.246140944323732,0.131523015594325,0.27,"L",0.114617928729407
"1112","orca_SEAK_-2","orca","SEAK","-2",0.0606074367009642,0.139718177240931,0.51,"L",-0.0791107405399666
"1113","orca_WAK_-2","orca","WAK","-2",0.0975357572482455,0.127768077017118,0.5,"L",-0.0302323197688727
"1114","orca_NRKW_-1","orca","NRKW","-1",0.242421846260844,0.1294039592804,0.26,"L",0.113017886980444
"1115","orca_SEAK_-1","orca","SEAK","-1",0.0775538226921593,0.133702401950159,0.5,"L",-0.0561485792579993
"1116","orca_WAK_-1","orca","WAK","-1",0.115946310933938,0.122654356635706,0.42,"L",-0.00670804570176856
"1117","orca_NRKW_0","orca","NRKW","0",0.139420522919852,0.147048710848654,0.36,"L",-0.00762818792880129
"1118","orca_SEAK_0","orca","SEAK","0",0.0913015694631806,0.128690900292173,0.44,"L",-0.0373893308289921
"1119","orca_WAK_0","orca","WAK","0",0.122976481060126,0.121285704382267,0.47,"L",0.00169077667785897
"1120","spring_centralbc_-2","spring","centralbc","-2",0.294112709954028,0.101610036125418,0.34,"L",0.19250267382861
"1121","winter_centralvalley_-2","winter","centralvalley","-2",0.0229273445400934,0.0941467653342427,0.61,"L",-0.0712194207941494
"1122","spring_centralvalley_-2","spring","centralvalley","-2",0.0286078603594413,0.128560797122598,0.46,"L",-0.0999529367631565
"1123","fall_centralvalley_-2","fall","centralvalley","-2",0.085756777135359,0.158579220224814,0.4,"L",-0.0728224430894551
"1124","latefall_centralvalley_-2","latefall","centralvalley","-2",0.208337987064149,0.0787877343274465,0.37,"L",0.129550252736702
"1125","spring_fraser_-2","spring","fraser","-2",0.250459592390692,0.125282437637292,0.37,"L",0.1251771547534
"1126","summer_fraser_-2","summer","fraser","-2",0.33019029689582,0.146414487624072,0.32,"L",0.183775809271748
"1127","spring_klamathtrin_-2","spring","klamathtrin","-2",-0.0020162126327124,0.120881720700478,0.46,"L",-0.122897933333191
"1128","fall_klamathtrin_-2","fall","klamathtrin","-2",0.01933198771243,0.140013771840284,0.34,"L",-0.120681784127854
"1129","spring_lowercolumbia_-2","spring","lowercolumbia","-2",-0.0552713091331665,0.104246439342431,0.5,"L",-0.159517748475598
"1130","fall_lowercolumbia_-2","fall","lowercolumbia","-2",0.223307134107696,0.104069453224154,0.22,"L",0.119237680883542
"1131","fall_midupcolumbia_-2","fall","midupcolumbia","-2",0.600582663782294,0.11522956277143,0.088,"L",0.485353101010864
"1132","spring_midupcolumbiasnake_-2","spring","midupcolumbiasnake","-2",0.0693411999487849,0.0915368872172904,0.64,"L",-0.0221956872685055
"1133","summer_midupcolumbiasnake_-2","summer","midupcolumbiasnake","-2",0.503097546043596,0.068490505429036,0.36,"L",0.43460704061456
"1134","fall_northcentraloregoncoast_-2","fall","northcentraloregoncoast","-2",0.0918761373808939,0.141119317270606,0.31,"L",-0.0492431798897125
"1135","spring_northbc_-2","spring","northbc","-2",0.242244606572554,0.114964233492148,0.29,"L",0.127280373080405
"1136","fall_npugetsound_-2","fall","npugetsound","-2",0.344726057320203,0.09664562991702,0.21,"L",0.248080427403183
"1137","spring_npugetsound_-2","spring","npugetsound","-2",0.408171498461351,0.0832957184822966,0.044,"L",0.324875779979055
"1138","spring_sealaska_-2","spring","sealaska","-2",-0.0691977332416243,0.114868190880508,0.66,"L",-0.184065924122132
"1139","fall_soncc_-2","fall","soncc","-2",-0.00779757483557774,0.104543285775033,0.39,"L",-0.112340860610611
"1140","spring_soncc_-2","spring","soncc","-2",0.37821437334772,0.110560112431762,0.13,"L",0.267654260915959
"1141","fall_spugetsound_-2","fall","spugetsound","-2",0.307635528748903,0.119574779335747,0.26,"L",0.188060749413157
"1142","fall_straightogeorgia_-2","fall","straightogeorgia","-2",-0.0277364279365458,0.110516151200239,0.5,"L",-0.138252579136785
"1143","fall_wacoast_-2","fall","wacoast","-2",0.422689157078106,0.0862767940978041,0.37,"L",0.336412362980302
"1144","spring_wacoast_-2","spring","wacoast","-2",0.190222547966672,0.115565075298347,0.5,"L",0.0746574726683249
"1145","fall_wcvi_-2","fall","wcvi","-2",0.221674895245531,0.130513826035931,0.33,"L",0.0911610692096005
"1146","spring_centralbc_-1","spring","centralbc","-1",0.272984698712563,0.10920951954697,0.36,"L",0.163775179165593
"1147","winter_centralvalley_-1","winter","centralvalley","-1",0.0828414535389675,0.0947247335749656,0.59,"L",-0.0118832800359981
"1148","spring_centralvalley_-1","spring","centralvalley","-1",0.00616842089703275,0.100625610944237,0.53,"L",-0.0944571900472044
"1149","fall_centralvalley_-1","fall","centralvalley","-1",0.171345311819628,0.103181687378408,0.26,"L",0.0681636244412192
"1150","latefall_centralvalley_-1","latefall","centralvalley","-1",0.243157138205993,0.104643278427108,0.29,"L",0.138513859778885
"1151","spring_fraser_-1","spring","fraser","-1",0.355434398370155,0.0887699810188436,0.2,"L",0.266664417351312
"1152","summer_fraser_-1","summer","fraser","-1",0.315423708532256,0.100371386693058,0.27,"L",0.215052321839198
"1153","spring_klamathtrin_-1","spring","klamathtrin","-1",0.169351260793416,0.12974917295627,0.22,"L",0.0396020878371453
"1154","fall_klamathtrin_-1","fall","klamathtrin","-1",-0.000549707931963107,0.128822928523606,0.35,"L",-0.129372636455569
"1155","spring_lowercolumbia_-1","spring","lowercolumbia","-1",0.0929522559811799,0.126563416825105,0.22,"L",-0.033611160843925
"1156","fall_lowercolumbia_-1","fall","lowercolumbia","-1",0.415820121715853,0.144422606809516,0.067,"L",0.271397514906336
"1157","fall_midupcolumbia_-1","fall","midupcolumbia","-1",0.638871048376994,0.0787693049533883,0.087,"L",0.560101743423606
"1158","spring_midupcolumbiasnake_-1","spring","midupcolumbiasnake","-1",0.221041086804822,0.117823425258745,0.52,"L",0.103217661546077
"1159","summer_midupcolumbiasnake_-1","summer","midupcolumbiasnake","-1",0.588740052547369,0.0538547538068435,0.25,"L",0.534885298740525
"1160","fall_northcentraloregoncoast_-1","fall","northcentraloregoncoast","-1",0.177050861950577,0.113714616830856,0.19,"L",0.0633362451197217
"1161","spring_northbc_-1","spring","northbc","-1",0.0771618372754992,0.139357335026058,0.56,"L",-0.0621954977505587
"1162","fall_npugetsound_-1","fall","npugetsound","-1",0.356587948123175,0.108869071974233,0.25,"L",0.247718876148942
"1163","spring_npugetsound_-1","spring","npugetsound","-1",0.279347551416534,0.0960051526861595,0.091,"L",0.183342398730375
"1164","spring_sealaska_-1","spring","sealaska","-1",0.375748795103601,0.0828278836381437,0.17,"L",0.292920911465457
"1165","fall_soncc_-1","fall","soncc","-1",-0.00261398938588325,0.11672838928795,0.48,"L",-0.119342378673833
"1166","spring_soncc_-1","spring","soncc","-1",0.192172467237771,0.136663130657857,0.32,"L",0.0555093365799134
"1167","fall_spugetsound_-1","fall","spugetsound","-1",0.371373313382018,0.114634297958492,0.15,"L",0.256739015423526
"1168","fall_straightogeorgia_-1","fall","straightogeorgia","-1",0.154812563931803,0.117886236787819,0.15,"L",0.0369263271439837
"1169","fall_wacoast_-1","fall","wacoast","-1",0.587135731910641,0.0870029957126882,0.1,"L",0.500132736197953
"1170","spring_wacoast_-1","spring","wacoast","-1",0.235582639178565,0.122431317335382,0.41,"L",0.113151321843183
"1171","fall_wcvi_-1","fall","wcvi","-1",0.350121542775196,0.140452801425764,0.2,"L",0.209668741349432
"1172","spring_centralbc_0","spring","centralbc","0",0.442191408589668,0.081670956997668,0.068,"L",0.360520451592
"1173","winter_centralvalley_0","winter","centralvalley","0",0.148349958564987,0.120752257448816,0.46,"L",0.0275977011161716
"1174","spring_centralvalley_0","spring","centralvalley","0",-0.0193187829958048,0.0941447891993626,0.62,"L",-0.113463572195167
"1175","fall_centralvalley_0","fall","centralvalley","0",0.0194885687740163,0.0962367200961883,0.43,"L",-0.076748151322172
"1176","latefall_centralvalley_0","latefall","centralvalley","0",0.134467791063823,0.143041584436625,0.32,"L",-0.00857379337280176
"1177","spring_fraser_0","spring","fraser","0",0.126403591131738,0.124440414081044,0.48,"L",0.00196317705069469
"1178","summer_fraser_0","summer","fraser","0",0.099598426967342,0.118096466567681,0.52,"L",-0.0184980396003395
"1179","spring_klamathtrin_0","spring","klamathtrin","0",-0.0829879214703931,0.0520696789247691,0.48,"L",-0.135057600395162
"1180","fall_klamathtrin_0","fall","klamathtrin","0",0.00184473892573047,0.117492464582348,0.36,"L",-0.115647725656618
"1181","spring_lowercolumbia_0","spring","lowercolumbia","0",0.0307372272817673,0.0990244664772102,0.31,"L",-0.0682872391954428
"1182","fall_lowercolumbia_0","fall","lowercolumbia","0",0.206981963457895,0.111517726664047,0.22,"L",0.0954642367938474
"1183","fall_midupcolumbia_0","fall","midupcolumbia","0",0.565476525815333,0.103495864791546,0.11,"L",0.461980661023787
"1184","spring_midupcolumbiasnake_0","spring","midupcolumbiasnake","0",0.263019989470995,0.0976295630287022,0.59,"L",0.165390426442293
"1185","summer_midupcolumbiasnake_0","summer","midupcolumbiasnake","0",0.602562694008062,0.0719768584197176,0.28,"L",0.530585835588344
"1186","fall_northcentraloregoncoast_0","fall","northcentraloregoncoast","0",0.0138988896044704,0.13412910140335,0.5,"L",-0.12023021179888
"1187","spring_northbc_0","spring","northbc","0",0.183296155305799,0.0882173638497421,0.32,"L",0.0950787914560569
"1188","fall_npugetsound_0","fall","npugetsound","0",0.336163012231336,0.159206277591582,0.27,"L",0.176956734639753
"1189","spring_npugetsound_0","spring","npugetsound","0",0.24850292910436,0.094926408144529,0.066,"L",0.153576520959831
"1190","spring_sealaska_0","spring","sealaska","0",0.428470973345934,0.0913050992253096,0.18,"L",0.337165874120624
"1191","fall_soncc_0","fall","soncc","0",0.0465692246643774,0.142918103839186,0.44,"L",-0.0963488791748089
"1192","spring_soncc_0","spring","soncc","0",0.0372720513746053,0.137687917919951,0.43,"L",-0.100415866545346
"1193","fall_spugetsound_0","fall","spugetsound","0",0.291791297027192,0.118908805005729,0.18,"L",0.172882492021463
"1194","fall_straightogeorgia_0","fall","straightogeorgia","0",-0.0377631842457147,0.122616383264072,0.56,"L",-0.160379567509786
"1195","fall_wacoast_0","fall","wacoast","0",0.605723000498919,0.12097142466446,0.063,"L",0.484751575834459
"1196","spring_wacoast_0","spring","wacoast","0",0.504708566252699,0.180035719412917,0.078,"L",0.324672846839782
"1197","fall_wcvi_0","fall","wcvi","0",0.273443192091218,0.168052599032184,0.22,"L",0.105390593059034
"1198","fall_TermRunSum_-2","fall","TermRunSum","-2",0.284892096428986,0.0963710510210506,0.036,"L",0.188521045407935
"1199","spring_TermRunSum_-2","spring","TermRunSum","-2",0.178365994683519,0.0947218334002152,0.13,"L",0.0836441612833042
"1200","summer_TermRunSum_-2","summer","TermRunSum","-2",0.452643677713746,0.095554448194928,0.31,"L",0.357089229518818
"1201","winter_TermRunSum_-2","winter","TermRunSum","-2",0.0274076811289978,0.0991525515330326,0.56,"L",-0.0717448704040348
"1202","fall_TermRunSum_-1","fall","TermRunSum","-1",0.307887707163722,0.0991758782522274,0.033,"L",0.208711828911494
"1203","spring_TermRunSum_-1","spring","TermRunSum","-1",0.234940201110259,0.0867410172537377,0.11,"L",0.148199183856521
"1204","summer_TermRunSum_-1","summer","TermRunSum","-1",0.406563474946638,0.093952682677969,0.46,"L",0.312610792268669
"1205","winter_TermRunSum_-1","winter","TermRunSum","-1",0.0878616922176856,0.0902339412935976,0.61,"L",-0.00237224907591201
"1206","fall_TermRunSum_0","fall","TermRunSum","0",-0.0280426296517202,0.104467154476511,0.48,"L",-0.132509784128232
"1207","spring_TermRunSum_0","spring","TermRunSum","0",0.0721205458059936,0.102204333058482,0.32,"L",-0.0300837872524885
"1208","summer_TermRunSum_0","summer","TermRunSum","0",0.477099762517522,0.0660302702601112,0.23,"L",0.411069492257411
"1209","winter_TermRunSum_0","winter","TermRunSum","0",0.157123849780054,0.11764956335175,0.44,"L",0.0394742864283047
"1210","fall_wild_-2","fall","wild","-2",0.204406131376622,0.103960628929774,0.11,"L",0.100445502446848
